CODE,NAME,AGES_0-14,AGES_15-64,AGES_65P,AGES_W_15-49,AGES_0,AGES_1-4,AGES_5-9,AGES_10-14,AGES_15-19,AGES_20-24,AGES_25-29,AGES_30-34,AGES_35-39,AGES_40-44,AGES_45-49,AGES_50-54,AGES_55-59,AGES_60-64,AGES_65-69,AGES_70-74,AGES_75-79,AGES_80-84,AGES_85P
130530,新河县,0.1882,0.6397,0.1721,0.1925,0.0082,0.0481,0.0657,0.0662,0.0397,0.0297,0.0507,0.0724,0.0612,0.0571,0.0787,0.1039,0.0788,0.0676,0.0751,0.0471,0.0224,0.0155,0.012
130531,广宗县,0.2541,0.6112,0.1347,0.2061,0.0086,0.0521,0.0992,0.094,0.0461,0.0334,0.0549,0.0809,0.0862,0.0675,0.0515,0.0746,0.0612,0.0549,0.0562,0.0404,0.017,0.0115,0.0096
130532,平乡县,0.2563,0.6197,0.1239,0.2217,0.0109,0.0548,0.0985,0.0922,0.0557,0.0433,0.0587,0.0883,0.087,0.0639,0.0525,0.0674,0.0542,0.0487,0.0491,0.0358,0.0172,0.0119,0.0099
130533,威县,0.2709,0.5905,0.1386,0.1945,0.0078,0.0476,0.112,0.1035,0.0486,0.0256,0.0523,0.0756,0.0775,0.0535,0.0561,0.0793,0.0637,0.0584,0.061,0.0423,0.0156,0.0113,0.0083
130534,清河县,0.2769,0.607,0.1162,0.2074,0.0087,0.0609,0.1121,0.0952,0.0392,0.0249,0.0587,0.1116,0.0906,0.056,0.0471,0.0714,0.0597,0.0478,0.0499,0.0335,0.0162,0.0097,0.0069
130535,临西县,0.2664,0.6133,0.1204,0.2033,0.0087,0.0487,0.1064,0.1026,0.0558,0.0361,0.0629,0.0808,0.0707,0.0571,0.0496,0.0795,0.071,0.0499,0.0523,0.0361,0.0175,0.0085,0.0059
130571,河北邢台经济开发区,0.2573,0.6396,0.1031,0.2177,0.0104,0.062,0.101,0.0839,0.025,0.0294,0.0689,0.1226,0.0944,0.0521,0.062,0.0767,0.0591,0.0495,0.0473,0.0287,0.0138,0.0076,0.0057
130581,南宫市,0.2254,0.6119,0.1627,0.1909,0.0079,0.0497,0.0933,0.0744,0.0549,0.023,0.0597,0.0914,0.0639,0.0365,0.0552,0.0837,0.0742,0.0694,0.0697,0.0506,0.0206,0.0129,0.0089
130582,沙河市,0.2559,0.6418,0.1023,0.2315,0.0122,0.0722,0.0958,0.0757,0.0545,0.0411,0.0796,0.1104,0.0811,0.04,0.06,0.0682,0.0581,0.0487,0.0447,0.0292,0.0136,0.0083,0.0065
130602,竞秀区,0.1561,0.7013,0.1426,0.2526,0.0075,0.0465,0.0557,0.0465,0.0506,0.0458,0.0669,0.0983,0.0913,0.0763,0.0755,0.0757,0.0653,0.0556,0.0531,0.0365,0.0253,0.0176,0.01
130606,莲池区,0.1576,0.7406,0.1019,0.2957,0.007,0.0456,0.0574,0.0476,0.0942,0.1148,0.0609,0.0921,0.0881,0.0708,0.0637,0.0585,0.0524,0.0452,0.0402,0.0266,0.0157,0.0109,0.0084
130607,满城区,0.2005,0.658,0.1415,0.2082,0.0075,0.044,0.0725,0.0766,0.0507,0.0321,0.0605,0.0932,0.0813,0.0617,0.0665,0.0814,0.0718,0.0589,0.0596,0.0411,0.0213,0.0116,0.0079
130608,清苑区,0.2121,0.64,0.1479,0.2075,0.0081,0.0491,0.0784,0.0764,0.0422,0.0255,0.0584,0.0951,0.0804,0.0671,0.0603,0.0814,0.0724,0.0572,0.0608,0.0431,0.023,0.0119,0.0091
130609,徐水区,0.1978,0.6632,0.139,0.2162,0.0091,0.055,0.0712,0.0625,0.0508,0.0342,0.0541,0.1,0.0839,0.0697,0.0669,0.0809,0.0707,0.052,0.0586,0.0401,0.0213,0.0113,0.0078
130623,涞水县,0.1831,0.6602,0.1568,0.2112,0.0092,0.0501,0.0642,0.0595,0.0429,0.0264,0.0512,0.0875,0.0793,0.0676,0.0687,0.0883,0.0845,0.0637,0.0674,0.0448,0.024,0.0122,0.0084
130624,阜平县,0.2079,0.6245,0.1676,0.2004,0.0071,0.0407,0.071,0.0891,0.0688,0.0328,0.0445,0.0628,0.0623,0.0657,0.074,0.0754,0.0741,0.0641,0.0677,0.0516,0.0219,0.0141,0.0123
130626,定兴县,0.199,0.6499,0.1511,0.2128,0.0094,0.0504,0.0713,0.0679,0.0488,0.0276,0.0614,0.0868,0.0694,0.0641,0.0701,0.0888,0.0777,0.0553,0.0638,0.0434,0.0243,0.0116,0.0081
130627,唐县,0.2122,0.6443,0.1435,0.215,0.0078,0.0429,0.0771,0.0845,0.058,0.0361,0.0509,0.0725,0.0739,0.0732,0.0686,0.0781,0.0735,0.0594,0.0576,0.0446,0.0213,0.0117,0.0083
130628,高阳县,0.2065,0.6475,0.146,0.2146,0.0065,0.0444,0.0753,0.0802,0.049,0.0301,0.0464,0.0888,0.0861,0.0742,0.0666,0.0799,0.0687,0.0578,0.0616,0.0403,0.0216,0.0115,0.0109
130629,容城县,0.1967,0.6712,0.1321,0.2106,0.0108,0.056,0.0663,0.0635,0.0387,0.0364,0.068,0.1039,0.0839,0.0694,0.0705,0.0818,0.0692,0.0495,0.0547,0.0373,0.0207,0.0111,0.0084
130630,涞源县,0.195,0.65,0.155,0.2042,0.0073,0.0379,0.0653,0.0845,0.0595,0.0327,0.0485,0.0703,0.0565,0.0639,0.0881,0.0889,0.0781,0.0636,0.0635,0.0453,0.0219,0.0139,0.0105
130631,望都县,0.1845,0.6554,0.1602,0.205,0.0078,0.0466,0.0653,0.0648,0.0365,0.027,0.0404,0.0849,0.0924,0.0663,0.0693,0.0857,0.0818,0.0711,0.0675,0.0455,0.0245,0.0141,0.0086
130632,安新县,0.2272,0.636,0.1369,0.2125,0.0098,0.0536,0.0791,0.0846,0.0442,0.0367,0.0573,0.0847,0.0725,0.0717,0.0678,0.0853,0.0645,0.0511,0.0608,0.0401,0.0184,0.0098,0.0077
130633,易县,0.1905,0.6521,0.1574,0.2056,0.0084,0.0464,0.0665,0.0692,0.0477,0.028,0.049,0.076,0.0692,0.0649,0.0738,0.0937,0.0817,0.0679,0.0665,0.0464,0.0234,0.0126,0.0085
130634,曲阳县,0.2598,0.6246,0.1156,0.2225,0.0088,0.0502,0.0954,0.1053,0.0629,0.0349,0.0535,0.0826,0.0794,0.0694,0.0632,0.067,0.0606,0.0511,0.0497,0.0348,0.0162,0.0088,0.0062
130635,蠡县,0.2164,0.6372,0.1464,0.2136,0.007,0.0424,0.0804,0.0867,0.0444,0.0304,0.0542,0.0903,0.0825,0.0751,0.0669,0.0734,0.0642,0.0557,0.0602,0.0432,0.0219,0.0108,0.0103
130636,顺平县,0.1824,0.6574,0.1602,0.2044,0.0068,0.039,0.0637,0.0728,0.0467,0.0311,0.042,0.0722,0.0733,0.0736,0.0788,0.0889,0.0824,0.0686,0.0676,0.0472,0.0231,0.0134,0.0089
130637,博野县,0.199,0.6364,0.1646,0.2,0.007,0.0385,0.0727,0.0808,0.0451,0.0257,0.0436,0.0847,0.0768,0.0702,0.0625,0.0905,0.0743,0.0629,0.0671,0.0482,0.0255,0.0132,0.0106
130638,雄县,0.2258,0.6507,0.1235,0.2084,0.0093,0.0535,0.0826,0.0803,0.0502,0.0307,0.0642,0.0946,0.0758,0.066,0.0645,0.0849,0.07,0.0499,0.0524,0.0354,0.019,0.0097,0.007
130671,保定高新技术产业开发区,0.2254,0.6683,0.1064,0.2479,0.0109,0.0741,0.0828,0.0576,0.0221,0.0326,0.0712,0.137,0.1035,0.0699,0.0599,0.0647,0.0588,0.0485,0.0465,0.0294,0.0155,0.0091,0.0059
130672,保定白沟新城,0.2281,0.7025,0.0694,0.2524,0.0094,0.0593,0.0877,0.0717,0.0321,0.0444,0.0927,0.1367,0.0926,0.0679,0.0654,0.0798,0.0568,0.0341,0.0298,0.0185,0.0104,0.0059,0.0049
130681,涿州市,0.1807,0.6751,0.1442,0.2276,0.0087,0.0511,0.0654,0.0555,0.0461,0.0309,0.0459,0.0912,0.0924,0.0704,0.0768,0.0837,0.0774,0.0604,0.0605,0.041,0.0223,0.0122,0.0082
130682,定州市,0.1938,0.6631,0.1431,0.2212,0.0078,0.0455,0.0694,0.071,0.0581,0.0352,0.0534,0.0857,0.0685,0.0743,0.0719,0.0821,0.0729,0.0611,0.0597,0.0413,0.0219,0.0117,0.0086
130683,安国市,0.1666,0.6631,0.1703,0.2127,0.0063,0.0373,0.0589,0.064,0.0494,0.0264,0.0501,0.0788,0.0808,0.0794,0.0728,0.0856,0.0758,0.0641,0.0699,0.0511,0.0258,0.0131,0.0104
130684,高碑店市,0.201,0.6602,0.1387,0.2179,0.0085,0.0519,0.0748,0.0658,0.0407,0.0292,0.06,0.0995,0.083,0.0681,0.0648,0.0869,0.0754,0.0525,0.0567,0.0387,0.0221,0.0119,0.0093
130702,桥东区,0.1353,0.6846,0.1802,0.2123,0.0064,0.0357,0.0468,0.0464,0.0325,0.031,0.0518,0.0859,0.0749,0.0691,0.0822,0.0861,0.0894,0.0816,0.0736,0.0439,0.0264,0.0207,0.0156
130703,桥西区,0.1356,0.7092,0.1552,0.2512,0.0066,0.037,0.0476,0.0444,0.0724,0.046,0.0536,0.0821,0.0734,0.0665,0.081,0.0825,0.0791,0.0727,0.0629,0.0385,0.0237,0.0174,0.0127
130705,宣化区,0.1415,0.6895,0.169,0.2164,0.0061,0.0326,0.0467,0.0561,0.0463,0.0324,0.0499,0.0761,0.0646,0.0668,0.0928,0.1002,0.0896,0.0708,0.0677,0.0421,0.0266,0.0201,0.0126
130706,下花园区,0.1056,0.7139,0.1805,0.1934,0.0061,0.029,0.0346,0.036,0.0398,0.0333,0.0541,0.0815,0.066,0.0598,0.0825,0.1016,0.1061,0.0893,0.0723,0.0423,0.0279,0.0233,0.0146
130708,万全区,0.1621,0.6689,0.169,0.2034,0.0083,0.0378,0.0554,0.0607,0.0374,0.0352,0.0573,0.0937,0.0583,0.0553,0.0789,0.098,0.0863,0.0684,0.0664,0.0431,0.0275,0.0194,0.0127
130709,崇礼区,0.1202,0.6985,0.1813,0.1749,0.0072,0.0332,0.0386,0.0412,0.0293,0.0409,0.062,0.0811,0.0551,0.0586,0.0763,0.1102,0.1036,0.0814,0.0704,0.0466,0.0292,0.0222,0.013
130722,张北县,0.1566,0.665,0.1784,0.2044,0.0076,0.0362,0.0503,0.0625,0.0557,0.029,0.0519,0.0699,0.0525,0.062,0.082,0.0972,0.0904,0.0743,0.0706,0.0505,0.0272,0.0199,0.0102
130723,康保县,0.103,0.6393,0.2577,0.1561,0.0059,0.0219,0.0305,0.0447,0.0343,0.0296,0.0409,0.0471,0.0373,0.0453,0.0816,0.1126,0.1082,0.1026,0.1043,0.0743,0.0385,0.0271,0.0135
130724,沽源县,0.1501,0.6582,0.1916,0.1806,0.0071,0.0352,0.0489,0.0589,0.0319,0.0299,0.0481,0.0679,0.0486,0.0536,0.0809,0.1074,0.1005,0.0895,0.0818,0.0518,0.0253,0.021,0.0117
130725,尚义县,0.112,0.6308,0.2571,0.1624,0.0053,0.0236,0.0328,0.0504,0.0334,0.0295,0.0421,0.0468,0.0436,0.049,0.0837,0.1061,0.1042,0.0922,0.0991,0.0739,0.0386,0.0297,0.0158
130726,蔚县,0.1994,0.628,0.1726,0.1969,0.0075,0.0364,0.0641,0.0915,0.0441,0.0288,0.0488,0.07,0.0527,0.0596,0.0885,0.0975,0.0801,0.0576,0.067,0.0484,0.0282,0.0173,0.0116
130727,阳原县,0.1616,0.6473,0.1911,0.1908,0.0068,0.0319,0.0516,0.0712,0.0392,0.0349,0.0509,0.0619,0.0451,0.0569,0.0925,0.1079,0.0913,0.0666,0.0706,0.0503,0.0349,0.0212,0.0142
130728,怀安县,0.1473,0.6547,0.198,0.1819,0.0062,0.0292,0.0474,0.0645,0.0393,0.0321,0.0428,0.068,0.0557,0.0515,0.0805,0.1097,0.0945,0.0807,0.0729,0.0516,0.036,0.023,0.0145
130730,怀来县,0.1729,0.6783,0.1488,0.2119,0.0087,0.0431,0.0609,0.0603,0.0482,0.0297,0.049,0.0919,0.0644,0.0671,0.0779,0.0925,0.0861,0.0715,0.063,0.0382,0.0236,0.0148,0.0093
130731,涿鹿县,0.169,0.653,0.178,0.1894,0.0075,0.0372,0.0559,0.0684,0.0427,0.0288,0.0409,0.0734,0.0587,0.0592,0.0771,0.0994,0.0949,0.0778,0.0731,0.0467,0.0282,0.0185,0.0115
130732,赤城县,0.1538,0.635,0.2112,0.1758,0.0059,0.029,0.0482,0.0706,0.0496,0.0272,0.0319,0.056,0.0561,0.0564,0.0724,0.1004,0.0927,0.0922,0.0853,0.0524,0.03,0.0257,0.0178
130771,张家口经济开发区,0.1389,0.7455,0.1156,0.2681,0.0077,0.0402,0.0468,0.0442,0.1099,0.0906,0.0601,0.0902,0.0632,0.0556,0.0714,0.0794,0.0712,0.0541,0.05,0.0295,0.0179,0.0109,0.0074
130772,张家口市察北管理区,0.1422,0.6927,0.1651,0.1979,0.0072,0.0338,0.0444,0.0568,0.0214,0.0322,0.0524,0.0711,0.0628,0.0682,0.1015,0.1122,0.0984,0.0724,0.0628,0.0469,0.029,0.0177,0.0086
130773,张家口市塞北管理区,0.1432,0.7157,0.1411,0.2045,0.0077,0.0413,0.0488,0.0454,0.0135,0.034,0.0523,0.0904,0.0699,0.0663,0.1007,0.1264,0.0991,0.0631,0.0551,0.0364,0.0228,0.0168,0.01
130802,双桥区,0.1543,0.7087,0.137,0.2352,0.0075,0.0415,0.0569,0.0484,0.051,0.0378,0.057,0.0926,0.0832,0.0706,0.0774,0.0814,0.0832,0.0746,0.059,0.0294,0.02,0.0165,0.012
130803,双滦区,0.1916,0.6954,0.113,0.2327,0.0097,0.0522,0.071,0.0587,0.0385,0.0316,0.0592,0.1101,0.0817,0.0665,0.0804,0.0863,0.0776,0.0634,0.0461,0.0272,0.0179,0.0138,0.008
130804,鹰手营子矿区,0.1286,0.704,0.1673,0.1951,0.0058,0.0322,0.0451,0.0455,0.0311,0.028,0.0441,0.0756,0.0601,0.0623,0.092,0.1179,0.1097,0.0832,0.0629,0.0389,0.0271,0.0246,0.0139
130821,承德县,0.1719,0.6723,0.1558,0.1865,0.0078,0.0398,0.058,0.0664,0.0465,0.0295,0.0419,0.0715,0.0592,0.0566,0.0782,0.0988,0.0978,0.0923,0.0708,0.0379,0.0198,0.0163,0.011
130822,兴隆县,0.1645,0.6761,0.1594,0.1958,0.0074,0.0369,0.0549,0.0654,0.0465,0.0298,0.0425,0.0778,0.0601,0.0618,0.0759,0.0967,0.099,0.086,0.0716,0.0445,0.0176,0.0142,0.0115
130824,滦平县,0.1846,0.6759,0.1395,0.2021,0.0091,0.043,0.0623,0.0702,0.0509,0.0351,0.0465,0.0743,0.0617,0.0523,0.0804,0.0987,0.0951,0.0809,0.0588,0.0327,0.0199,0.0166,0.0114
130825,隆化县,0.1959,0.6609,0.1432,0.1934,0.0081,0.0396,0.0669,0.0813,0.049,0.0331,0.0438,0.062,0.0676,0.0589,0.0752,0.0983,0.0936,0.0795,0.0629,0.0331,0.0221,0.0164,0.0088
130826,丰宁满族自治县,0.1775,0.6673,0.1552,0.1947,0.0084,0.04,0.0581,0.071,0.0545,0.0317,0.0445,0.0643,0.0579,0.0579,0.0786,0.101,0.096,0.081,0.0636,0.0379,0.0233,0.0187,0.0118
130827,宽城满族自治县,0.2152,0.6566,0.1281,0.2011,0.0089,0.0478,0.0785,0.08,0.0438,0.0256,0.0528,0.0853,0.0811,0.062,0.0642,0.0861,0.0829,0.0728,0.0577,0.0338,0.0154,0.0121,0.009
130828,围场满族蒙古族自治县,0.1873,0.6822,0.1305,0.2075,0.0073,0.0401,0.065,0.0749,0.0611,0.0324,0.0425,0.0667,0.071,0.0628,0.0793,0.0946,0.0926,0.0793,0.0627,0.0296,0.0192,0.0133,0.0057
130871,承德高新技术产业开发区,0.1465,0.777,0.0766,0.3033,0.0086,0.0434,0.0531,0.0414,0.1756,0.1376,0.0501,0.0921,0.0578,0.0444,0.0528,0.0604,0.0564,0.0499,0.0364,0.0176,0.0097,0.0074,0.0055
130881,平泉市,0.1654,0.6788,0.1558,0.1989,0.0074,0.0374,0.0536,0.067,0.0572,0.0367,0.0469,0.0633,0.0591,0.0583,0.0823,0.0958,0.0947,0.0846,0.0665,0.0364,0.0248,0.0169,0.0113
130902,新华区,0.1961,0.6835,0.1203,0.2473,0.0097,0.0561,0.0714,0.0588,0.0425,0.0407,0.0699,0.1075,0.0822,0.071,0.0825,0.0796,0.06,0.0475,0.0458,0.0319,0.0203,0.0135,0.0088
130903,运河区,0.1886,0.7111,0.1003,0.2761,0.0093,0.0548,0.0684,0.0561,0.0776,0.065,0.064,0.1046,0.0842,0.0684,0.0754,0.0707,0.0567,0.0445,0.0415,0.0261,0.0162,0.0102,0.0062
130921,沧县,0.2278,0.6197,0.1525,0.1914,0.0076,0.0457,0.0876,0.0868,0.0413,0.0315,0.0493,0.0881,0.0696,0.0523,0.0721,0.0894,0.0691,0.057,0.0661,0.0443,0.022,0.0114,0.0087
130922,青县,0.2145,0.6418,0.1437,0.204,0.009,0.0554,0.0796,0.0705,0.0398,0.0347,0.0616,0.0969,0.0675,0.0497,0.0708,0.0883,0.0698,0.0628,0.0615,0.0391,0.0227,0.0125,0.008
130923,东光县,0.2212,0.6191,0.1597,0.1955,0.0088,0.0598,0.0834,0.0692,0.035,0.0266,0.0575,0.0854,0.0602,0.0572,0.0749,0.0946,0.0705,0.0571,0.0687,0.0468,0.0231,0.0125,0.0086
130924,海兴县,0.2254,0.6111,0.1635,0.1923,0.0089,0.0481,0.0825,0.0859,0.0459,0.0358,0.0528,0.0759,0.0592,0.0503,0.0751,0.0873,0.068,0.0608,0.0665,0.046,0.0242,0.0146,0.0122
130925,盐山县,0.2611,0.5975,0.1414,0.1881,0.0092,0.052,0.1022,0.0977,0.0452,0.0292,0.0565,0.0858,0.0579,0.0487,0.0632,0.0876,0.0669,0.0564,0.0566,0.0407,0.0231,0.0119,0.0091
130926,肃宁县,0.2244,0.6285,0.1471,0.2014,0.0074,0.0495,0.0911,0.0763,0.0421,0.0213,0.0555,0.1016,0.0778,0.0567,0.0652,0.0782,0.069,0.0612,0.0588,0.0415,0.0243,0.0135,0.009
130927,南皮县,0.2273,0.6223,0.1504,0.1868,0.008,0.0476,0.0881,0.0835,0.0456,0.0321,0.0571,0.0776,0.0588,0.0529,0.0668,0.0981,0.0726,0.0607,0.0634,0.0437,0.0227,0.012,0.0085
130928,吴桥县,0.1734,0.6226,0.2039,0.1843,0.0062,0.0372,0.0637,0.0663,0.0436,0.0255,0.0381,0.0614,0.0579,0.0624,0.077,0.1016,0.0825,0.0727,0.0865,0.0581,0.0317,0.0175,0.0101
130929,献县,0.2504,0.6072,0.1424,0.1972,0.0078,0.0461,0.0973,0.0992,0.0571,0.0293,0.0512,0.0795,0.069,0.0557,0.0577,0.0856,0.0662,0.056,0.0567,0.0415,0.0235,0.0115,0.0092
130930,孟村回族自治县,0.2488,0.6161,0.1351,0.1959,0.0091,0.0513,0.0939,0.0946,0.043,0.0403,0.0659,0.0828,0.0679,0.0515,0.0602,0.0837,0.0653,0.0555,0.0538,0.0373,0.0214,0.0121,0.0105
130971,河北沧州经济开发区,0.1857,0.7201,0.0941,0.2647,0.0075,0.0472,0.0694,0.0616,0.1886,0.042,0.0618,0.0994,0.0692,0.0541,0.0618,0.0646,0.0449,0.0336,0.0423,0.0281,0.0128,0.0061,0.0049
130972,沧州高新技术产业开发区,0.2187,0.7009,0.0804,0.2504,0.01,0.0609,0.0859,0.0618,0.0254,0.0409,0.0868,0.1335,0.0874,0.0632,0.0787,0.0847,0.056,0.0443,0.0379,0.0213,0.0101,0.0056,0.0056
130973,沧州渤海新区,0.2001,0.693,0.1069,0.2359,0.0111,0.0636,0.0732,0.0522,0.0565,0.0662,0.0945,0.1167,0.0685,0.0469,0.0705,0.0776,0.0532,0.0425,0.0413,0.0282,0.0182,0.011,0.0082
130981,泊头市,0.2245,0.6359,0.1396,0.2097,0.007,0.0421,0.0853,0.0901,0.0568,0.0323,0.0486,0.0821,0.0696,0.0603,0.0764,0.0885,0.0659,0.0555,0.0576,0.041,0.0222,0.0115,0.0073
130982,任丘市,0.2217,0.6362,0.1421,0.2099,0.0078,0.0498,0.0912,0.0729,0.0414,0.0255,0.056,0.1064,0.0768,0.0602,0.0672,0.0827,0.0669,0.053,0.0535,0.0409,0.0237,0.0149,0.009
130983,黄骅市,0.2034,0.6602,0.1364,0.2166,0.0089,0.048,0.0739,0.0726,0.0664,0.0589,0.0629,0.0885,0.0646,0.053,0.072,0.0799,0.0603,0.0536,0.0573,0.0371,0.0201,0.012,0.01
130984,河间市,0.2393,0.6191,0.1416,0.197,0.0085,0.0474,0.0927,0.0907,0.0496,0.026,0.0485,0.0885,0.0717,0.0581,0.0632,0.0867,0.0679,0.0587,0.0568,0.0399,0.0229,0.0133,0.0087
131002,安次区,0.1923,0.6925,0.1151,0.2401,0.0083,0.0547,0.0711,0.0582,0.0464,0.0486,0.0638,0.1186,0.0883,0.0638,0.0651,0.0722,0.072,0.0537,0.0505,0.0317,0.0171,0.0093,0.0065
131003,广阳区,0.1654,0.7051,0.1295,0.2509,0.008,0.0494,0.0601,0.0479,0.0475,0.0524,0.0597,0.1093,0.0902,0.0718,0.076,0.0731,0.0714,0.0536,0.052,0.0349,0.0199,0.0136,0.0091
131022,固安县,0.2209,0.6681,0.111,0.2255,0.0092,0.0584,0.085,0.0684,0.0411,0.0345,0.0636,0.1199,0.0871,0.0641,0.0582,0.0715,0.074,0.0541,0.0474,0.0296,0.0173,0.0097,0.007
131023,永清县,0.2085,0.6587,0.1328,0.203,0.0082,0.0507,0.0786,0.071,0.0344,0.031,0.066,0.0954,0.0711,0.0607,0.0709,0.0896,0.0809,0.0586,0.0558,0.0381,0.0208,0.0106,0.0075
131024,香河县,0.1845,0.684,0.1315,0.2236,0.0081,0.0527,0.069,0.0548,0.0336,0.0303,0.0583,0.1241,0.0855,0.0649,0.0666,0.0833,0.0812,0.056,0.0577,0.0331,0.0193,0.0125,0.0089
131025,大城县,0.2437,0.6318,0.1246,0.2029,0.0084,0.0483,0.0948,0.0922,0.0466,0.0336,0.0664,0.1095,0.0702,0.0461,0.0565,0.0804,0.0667,0.0558,0.0502,0.0341,0.0207,0.0118,0.0078
131026,文安县,0.2292,0.6521,0.1187,0.2113,0.0079,0.0454,0.0886,0.0874,0.0488,0.0356,0.0717,0.1075,0.0683,0.0491,0.0687,0.088,0.067,0.0474,0.0498,0.0348,0.0185,0.009,0.0065
131028,大厂回族自治县,0.1834,0.685,0.1316,0.2324,0.01,0.0601,0.0665,0.0469,0.0332,0.0291,0.0628,0.1357,0.0904,0.065,0.0617,0.0743,0.0757,0.057,0.0578,0.0349,0.0185,0.0118,0.0086
131071,廊坊经济技术开发区,0.1328,0.8086,0.0586,0.3083,0.0063,0.043,0.047,0.0365,0.1295,0.1068,0.0808,0.1301,0.093,0.0602,0.0604,0.0632,0.0532,0.0314,0.0264,0.0144,0.0086,0.0049,0.0042
131081,霸州市,0.2083,0.6786,0.1131,0.226,0.0085,0.047,0.0768,0.0759,0.0436,0.0356,0.0716,0.1112,0.0814,0.0632,0.0702,0.0818,0.0727,0.0473,0.0486,0.0324,0.0167,0.0091,0.0064
131082,三河市,0.1716,0.7244,0.1039,0.2685,0.0081,0.0487,0.0629,0.0519,0.0532,0.0642,0.0592,0.1227,0.1047,0.075,0.0666,0.0686,0.0617,0.0486,0.0456,0.0258,0.0147,0.01,0.0078
131102,桃城区,0.207,0.6859,0.1071,0.2701,0.0077,0.0545,0.0741,0.0706,0.0901,0.0437,0.059,0.0966,0.0873,0.0749,0.074,0.069,0.0518,0.0394,0.0454,0.0301,0.0152,0.0095,0.007
131103,冀州区,0.1541,0.6554,0.1904,0.1987,0.0067,0.0403,0.0524,0.0547,0.075,0.0244,0.0473,0.0774,0.0601,0.0546,0.0737,0.0916,0.0812,0.0701,0.0819,0.055,0.0253,0.0162,0.012
131121,枣强县,0.2098,0.6269,0.1633,0.2064,0.0065,0.0405,0.0766,0.0862,0.0557,0.0282,0.0504,0.0726,0.0725,0.0667,0.0705,0.0838,0.0705,0.056,0.0679,0.05,0.0226,0.0126,0.0103
131122,武邑县,0.1788,0.645,0.1761,0.2039,0.0068,0.0384,0.0608,0.0728,0.0906,0.0327,0.0512,0.0618,0.0539,0.0547,0.0742,0.0953,0.0745,0.0562,0.0727,0.0552,0.0244,0.0136,0.0103
131123,武强县,0.1881,0.6376,0.1744,0.1881,0.0067,0.0415,0.0693,0.0706,0.0355,0.0265,0.0493,0.074,0.0683,0.0627,0.0674,0.0916,0.0875,0.0746,0.0714,0.0504,0.0272,0.015,0.0103
131124,饶阳县,0.1904,0.6236,0.186,0.1808,0.0073,0.0478,0.0732,0.062,0.0267,0.0216,0.0543,0.0846,0.0698,0.0493,0.0712,0.0897,0.0826,0.0738,0.0701,0.0547,0.031,0.017,0.0132
131125,安平县,0.1857,0.6503,0.164,0.2026,0.0072,0.0453,0.0665,0.0667,0.0472,0.0275,0.0546,0.095,0.0857,0.0574,0.0613,0.0773,0.0776,0.0666,0.0631,0.0473,0.0267,0.0151,0.0117
131126,故城县,0.2154,0.6302,0.1544,0.2046,0.0072,0.0443,0.0784,0.0855,0.053,0.0314,0.0488,0.0806,0.0759,0.0601,0.0693,0.0832,0.069,0.0588,0.065,0.0478,0.0222,0.0114,0.008
131127,景县,0.2103,0.6276,0.1621,0.2013,0.007,0.044,0.0775,0.0817,0.049,0.0317,0.053,0.0755,0.0692,0.0596,0.0693,0.0879,0.0754,0.057,0.0697,0.0472,0.0252,0.0116,0.0083
131128,阜城县,0.2056,0.6288,0.1656,0.1984,0.0067,0.0432,0.0748,0.0809,0.0544,0.035,0.05,0.0718,0.0599,0.0617,0.068,0.092,0.0768,0.0593,0.0696,0.0495,0.0257,0.0123,0.0085
131171,河北衡水高新技术产业开发区,0.2129,0.6917,0.0954,0.2662,0.0085,0.0548,0.0791,0.0705,0.1163,0.029,0.0608,0.1088,0.0923,0.0684,0.0665,0.0651,0.0478,0.0368,0.0398,0.028,0.0138,0.008,0.0058
131172,衡水滨湖新区,0.1462,0.7444,0.1094,0.2853,0.0062,0.033,0.053,0.054,0.3245,0.0543,0.0388,0.058,0.0487,0.0364,0.0436,0.0566,0.0449,0.0386,0.0461,0.0339,0.0139,0.0087,0.0068
131182,深州市,0.1692,0.6376,0.1933,0.1834,0.0066,0.0423,0.0633,0.0569,0.0381,0.022,0.0513,0.0797,0.0703,0.0597,0.0672,0.0901,0.0827,0.0764,0.0773,0.0554,0.0285,0.0175,0.0146
140105,小店区,0.1601,0.7567,0.0832,0.291,0.0087,0.0482,0.058,0.0452,0.0607,0.0944,0.0967,0.1146,0.0877,0.0627,0.0717,0.0661,0.0581,0.0442,0.033,0.019,0.0128,0.0105,0.008
140106,迎泽区,0.1491,0.7237,0.1272,0.2576,0.0078,0.0423,0.0526,0.0464,0.0387,0.0553,0.0795,0.0969,0.0876,0.0699,0.08,0.0761,0.076,0.0636,0.0474,0.0252,0.0192,0.0185,0.0169
140107,杏花岭区,0.1538,0.7207,0.1255,0.2458,0.0078,0.0444,0.0543,0.0473,0.0394,0.0481,0.0695,0.0989,0.0877,0.0696,0.0812,0.0796,0.0804,0.0665,0.0477,0.0257,0.0187,0.0178,0.0156
140108,尖草坪区,0.1423,0.7465,0.1112,0.2508,0.008,0.0426,0.0479,0.0439,0.067,0.0934,0.0707,0.0946,0.0728,0.0625,0.079,0.0798,0.0715,0.0552,0.0423,0.0249,0.0184,0.0153,0.0103
