CODE,NAME,GHSL_POP,GHSL_POP_DENS,GHSL_URB,GHSL_POP_30,GHSL_POP_23,GHSL_POP_22,GHSL_POP_21,GHSL_POP_13,GHSL_POP_12,GHSL_POP_11,GHSL_POP_10,GHSL_VAR
140213,平城区,819303,3581.5,0.9954,0.9495,0,0,0.0459,0,0.0045,0.0001,0,-0.2565
140214,云冈区,915773,1215.9,0.9517,0.8294,0.0275,0.0235,0.0713,0.0168,0.0274,0.004,0,0.3374
140215,云州区,191681,130,0.5597,0,0.2559,0.0419,0.262,0.2178,0.1916,0.0309,0,0.3886
140221,阳高县,284639,169.3,0.5495,0.2612,0.0468,0.0528,0.1887,0.2697,0.1603,0.0205,0,0.4826
140222,天镇县,214955,131.8,0.6582,0.2745,0.0361,0.082,0.2656,0.1536,0.1657,0.0225,0,0.3377
140223,广灵县,188310,156.5,0.725,0.3099,0.0544,0.1143,0.2465,0.1592,0.1006,0.0152,0,0.2208
140224,灵丘县,246856,90.2,0.6433,0.3712,0.09,0.0413,0.1407,0.1746,0.1586,0.0235,0,0.1602
140225,浑源县,355917,181,0.7116,0.3082,0.0388,0.1789,0.1855,0.1738,0.0988,0.0158,0,0.497
140226,左云县,159905,123.3,0.5203,0.4299,0.0225,0,0.0679,0.209,0.2307,0.04,0,0.3558
140271,山西大同经济开发区,17599,1944.9,0.9978,0,0.8536,0,0.1442,0,0.0022,0,0,0.047
140302,城区,100803,5907.8,1,0.984,0,0,0.016,0,0,0,0,-0.5529
140303,矿区,130733,10142.8,1,0.9113,0.0693,0,0.0194,0,0,0,0,-0.4333
140311,郊区,505256,804.4,0.9329,0.5003,0.2359,0.0173,0.1794,0.0199,0.043,0.0043,0,0.8367
140321,平定县,373207,266.7,0.8048,0.31,0.2576,0.0284,0.2089,0.0963,0.0844,0.0145,0,0.2187
140322,盂县,323402,128.7,0.6733,0.2602,0.1142,0.0346,0.2643,0.143,0.1662,0.0175,0,0.1507
140403,潞州区,752285,2180.6,0.9862,0.7692,0.1171,0.0054,0.0945,0,0.0131,0.0007,0,-0.1597
140404,上党区,359081,740.7,0.9092,0.2807,0.1541,0.0675,0.4069,0.0258,0.06,0.0049,0,0.1233
140405,屯留区,301188,253.4,0.8065,0,0.4161,0.0708,0.3196,0.0662,0.1124,0.0149,0,0.1869
140406,潞城区,231341,376,0.8306,0.4336,0.0287,0.0899,0.2784,0.0543,0.1018,0.0133,0,0.0551
140423,襄垣县,276884,234.4,0.731,0.2601,0.1899,0.02,0.261,0.0906,0.1542,0.0242,0,0.0646
140425,平顺县,154918,101.9,0.4943,0,0.3553,0,0.139,0.3261,0.1576,0.0221,0,0.3363
140426,黎城县,163319,146.6,0.713,0.3313,0.1273,0.0554,0.199,0.1349,0.133,0.0191,0,0.2171
140427,壶关县,299084,295.5,0.7231,0.2508,0.0872,0.0669,0.3182,0.1345,0.1315,0.0109,0,0.2456
140428,长子县,360535,348.1,0.868,0.2246,0.1368,0.1165,0.3901,0.029,0.0949,0.008,0,0.2071
140429,武乡县,189161,116.3,0.4686,0,0.3432,0.0156,0.1098,0.2616,0.2414,0.0285,0,0.2174
140430,沁县,176937,134,0.6383,0.3007,0,0.0642,0.2734,0.1651,0.1704,0.0262,0,0.2768
140431,沁源县,180972,71,0.5076,0,0.256,0.0411,0.2104,0.284,0.1867,0.0217,0,0.2067
140502,城区,770710,5334.6,0.9933,0.9764,0,0,0.0169,0.0012,0.0051,0.0004,0,0.3411
140521,沁水县,224481,84.3,0.6188,0,0.4545,0,0.1644,0.1519,0.1988,0.0305,0,0.1422
140522,阳城县,402216,209.4,0.7222,0.2823,0.1476,0.0778,0.2145,0.1169,0.1439,0.0169,0,0.1476
140524,陵川县,242503,142.2,0.6605,0.2322,0.1359,0.0851,0.2073,0.14,0.1791,0.0203,0,0.184
140525,泽州县,486244,239.7,0.7229,0.0782,0.2544,0.07,0.3203,0.0943,0.1654,0.0174,0,0.1717
140581,高平市,670002,682.3,0.8877,0.4292,0.1196,0.0529,0.286,0.0384,0.0692,0.0047,0,0.4789
140602,朔城区,536126,311.2,0.8095,0.6271,0.0502,0.0219,0.1103,0.0715,0.1066,0.0124,0,0.0867
140603,平鲁区,242892,104.7,0.6605,0.3464,0.0398,0.0531,0.2211,0.1809,0.1303,0.0284,0,0.6388
140621,山阴县,255249,155.3,0.5587,0.3434,0,0.0601,0.1552,0.19,0.2242,0.0271,0,0.2794
140622,应县,352006,209.4,0.6576,0.2729,0.0723,0.0685,0.2439,0.2023,0.1279,0.0121,0,0.4428
140623,右玉县,119721,60.4,0.4282,0,0.3615,0,0.0667,0.1711,0.3329,0.0678,0,0.3572
140671,山西朔州经济开发区,6380,105,0,0,0,0,0,0.5988,0.3579,0.0433,0,-0.9111
140681,怀仁市,347288,281.4,0.7237,0.5062,0.018,0.0587,0.1408,0.1292,0.131,0.0161,0,-0.0034
140702,榆次区,660646,499.3,0.8832,0.7164,0.0195,0.0251,0.1223,0.0469,0.0615,0.0084,0,-0.2696
140703,太谷区,311248,297.1,0.8876,0.2408,0.1525,0.07,0.4242,0.0424,0.0614,0.0086,0,-0.0337
140721,榆社县,138997,81.7,0.6053,0.4183,0.0449,0,0.1422,0.1515,0.2188,0.0244,0,0.2442
140722,左权县,167473,82.8,0.5858,0.3366,0.0592,0,0.1901,0.1891,0.199,0.0261,0,0.1588
140723,和顺县,149344,68,0.5206,0.4307,0,0.0248,0.0651,0.2336,0.2163,0.0295,0,0.228
140724,昔阳县,238381,122.4,0.6173,0.3707,0.0349,0.0153,0.1964,0.171,0.1881,0.0237,0,0.249
140725,寿阳县,214556,101.3,0.5742,0.3365,0.0579,0.0123,0.1676,0.163,0.2308,0.032,0,0.0709
140727,祁县,263602,308.3,0.8573,0.3189,0.0985,0.122,0.3178,0.0464,0.0873,0.009,0,0.0356
140728,平遥县,510170,408.4,0.8935,0.356,0.1688,0.0744,0.2943,0.0371,0.0627,0.0068,0,0.132
140729,灵石县,292750,244.4,0.813,0,0.6118,0,0.2012,0.0724,0.0976,0.017,0,0.1877
140781,介休市,423793,573.3,0.9104,0.3873,0.2478,0.0029,0.2724,0.0314,0.0516,0.0065,0,-0.0192
140802,盐湖区,966701,799.2,0.9224,0.6153,0.1141,0.0342,0.1588,0.0322,0.0405,0.0049,0,0.0413
140821,临猗县,590363,428.9,0.7823,0.1545,0.0557,0.1429,0.4292,0.1118,0.0951,0.0108,0,0.2234
140822,万荣县,457437,409.6,0.8265,0.1315,0.1482,0.1687,0.3781,0.0929,0.0696,0.011,0,0.2638
140823,闻喜县,416952,355.7,0.8466,0.2436,0.1555,0.0847,0.3629,0.0447,0.0972,0.0116,0,0.1736
140824,稷山县,368366,534.9,0.8798,0.2148,0.1866,0.0948,0.3836,0.0516,0.0619,0.0067,0,0.1653
140825,新绛县,342915,573.8,0.8941,0.2681,0.1487,0.1336,0.3437,0.0413,0.0569,0.0078,0,0.215
140826,绛县,286059,291.9,0.8866,0.2375,0.1691,0.0991,0.3809,0.0211,0.0838,0.0086,0,0.2609
140827,垣曲县,237855,147.5,0.8192,0.3352,0.1627,0.0876,0.2338,0.0601,0.1046,0.016,0,0.2027
140828,夏县,363802,269.1,0.8894,0.1577,0.204,0.1437,0.384,0.0256,0.0747,0.0103,0,0.2635
140829,平陆县,271757,230.9,0.7318,0.266,0.1188,0.0836,0.2634,0.0973,0.1542,0.0167,0,0.3251
140830,芮城县,402287,340.9,0.7538,0.2133,0.1518,0.0665,0.3223,0.0971,0.1399,0.0091,0,0.1732
140881,永济市,456053,375.3,0.846,0.3393,0.1028,0.0865,0.3174,0.0757,0.0685,0.0098,0,0.1548
140882,河津市,398174,679.9,0.9205,0.4111,0.2268,0.0327,0.25,0.0297,0.0441,0.0057,0,0.0143
140902,忻府区,550403,276.3,0.8222,0.4526,0.0595,0.0623,0.2477,0.0814,0.0852,0.0112,0,-0.0462
140921,定襄县,222868,261.4,0.8094,0,0.3005,0.1436,0.3652,0.0885,0.0906,0.0115,0,0.1488
140922,五台县,287963,118.6,0.6431,0.1902,0.1944,0.0818,0.1766,0.1887,0.1515,0.0166,0,0.3321
140923,代县,219500,126.9,0.7351,0.2738,0.1406,0.059,0.2617,0.0909,0.1512,0.0229,0,0.2271
140924,繁峙县,272196,114.8,0.6615,0.4438,0.075,0.0107,0.1321,0.1368,0.1825,0.0192,0,0.087
140925,宁武县,166315,85.6,0.5741,0,0.435,0,0.1391,0.2096,0.1888,0.0275,0,0.2187
140926,静乐县,160941,78.9,0.5313,0.3668,0.0329,0.0337,0.098,0.2587,0.1802,0.0297,0,0.3493
140927,神池县,109889,74.3,0.4457,0,0.3076,0.037,0.1011,0.3498,0.1805,0.024,0,0.4505
140928,五寨县,109389,79,0.608,0,0.5175,0,0.0905,0.1441,0.2281,0.0198,0,0.0915
140929,岢岚县,86519,43.7,0.4306,0,0.3629,0,0.0676,0.3426,0.2044,0.0225,0,0.248
140930,河曲县,146588,111.1,0.6809,0.4836,0.0756,0.009,0.1127,0.1933,0.1162,0.0095,0,0.1869
140931,保德县,167979,167.8,0.7804,0.5,0.2038,0.0054,0.0712,0.096,0.1023,0.0214,0,0.1648
140932,偏关县,115849,69.2,0.6173,0.5077,0.0504,0,0.0592,0.2932,0.0829,0.0066,0,0.5787
140971,五台山风景名胜区,19529,44.6,0.3981,0,0,0,0.3981,0.2416,0.3101,0.0502,0,0.1454
140981,原平市,494181,193.4,0.7092,0.2792,0.1384,0.0867,0.2049,0.1514,0.1246,0.0149,0,0.1939
141002,尧都区,1278480,975.6,0.9454,0.7424,0.0372,0.0252,0.1405,0.019,0.0321,0.0035,0,0.3329
141021,曲沃县,248936,566.8,0.8928,0.2368,0.1387,0.1288,0.3885,0.0158,0.0846,0.0068,0,0.1493
141022,翼城县,321529,274.5,0.8098,0.2547,0.268,0.001,0.2861,0.0901,0.0896,0.0105,0,0.2171
141023,襄汾县,461038,445.5,0.8514,0.1333,0.2001,0.0406,0.4775,0.0595,0.0789,0.0102,0,0.0834
141024,洪洞县,771883,514.6,0.8962,0.1476,0.3247,0.0863,0.3376,0.0257,0.0705,0.0076,0,0.2102
141025,古县,96051,80,0.496,0,0.3646,0.0547,0.0767,0.2907,0.1842,0.0291,0,0.2034
141026,安泽县,84829,43.3,0.5215,0,0.2939,0.1385,0.089,0.2089,0.2256,0.0441,0,0.1225
141027,浮山县,132696,140.6,0.6561,0,0.3348,0.0937,0.2275,0.1392,0.1802,0.0245,0,0.3426
141028,吉县,110933,62.2,0.4273,0,0.3657,0,0.0616,0.2915,0.2448,0.0364,0,0.2696
141029,乡宁县,244108,120.3,0.6509,0.2533,0.0638,0.1424,0.1914,0.1169,0.2009,0.0313,0,0.1799
141030,大宁县,67135,69.8,0.5894,0,0.3994,0,0.19,0.1337,0.2334,0.0436,0,0.2869
141031,隰县,107482,75.6,0.6235,0.4725,0.0694,0.0426,0.039,0.136,0.2009,0.0396,0,0.176
141032,永和县,61807,50.6,0.3999,0,0.312,0,0.0879,0.291,0.2485,0.0606,0,0.2375
141033,蒲县,111274,73.9,0.5885,0,0.3803,0,0.2082,0.112,0.2604,0.0391,0,0.163
141034,汾西县,149035,170.5,0.6654,0.3608,0.0715,0.1232,0.1098,0.1717,0.1431,0.0199,0,0.4244
141081,侯马市,248913,1128.4,0.9547,0.6824,0.0883,0,0.184,0.0082,0.0344,0.0028,0,-0.0347
141082,霍州市,286684,372.3,0.8724,0.488,0.1108,0.0294,0.2442,0.0428,0.0771,0.0077,0,0.0502
141102,离石区,531251,401.2,0.9353,0.8526,0.0251,0.0075,0.0501,0.0266,0.033,0.0051,0,0.1641
141121,文水县,461580,429.7,0.9361,0.2553,0.2736,0.0933,0.3139,0.0117,0.0469,0.0053,0,0.2389
141122,交城县,231091,126.5,0.8422,0.5191,0.1158,0,0.2073,0.0696,0.0741,0.0141,0,0.0191
141123,兴县,289784,91.5,0.7239,0.4143,0.1231,0.0523,0.1342,0.1331,0.1218,0.0212,0,0.5793
141124,临县,598915,200.8,0.7649,0.2388,0.2537,0.0402,0.2322,0.0939,0.1222,0.019,0,0.5173
141125,柳林县,351026,272.1,0.7454,0.4477,0.0727,0.0654,0.1596,0.1318,0.1035,0.0193,0,0.219
141126,石楼县,114537,66.1,0.4759,0,0.3277,0.0964,0.0519,0.2978,0.1905,0.0357,0,0.1831
141127,岚县,180520,118.9,0.5592,0,0.3828,0,0.1764,0.2105,0.2089,0.0215,0,0.2171
141128,方山县,149663,104.6,0.753,0,0.432,0.0406,0.2803,0.1183,0.1122,0.0165,0,0.3281
141129,中阳县,146192,101.2,0.8254,0.4833,0.0528,0.1132,0.1761,0.0565,0.0961,0.022,0,0.0556
141130,交口县,125592,99,0.7998,0,0.4923,0.1125,0.195,0.043,0.1228,0.0344,0,0.3177
141181,孝义市,478978,507.3,0.8961,0.3885,0.2373,0.0325,0.2377,0.02,0.076,0.008,0,0.0035
141182,汾阳市,439325,374.3,0.8984,0.2969,0.1449,0.0899,0.3667,0.0238,0.0706,0.0071,0,0.0777
150102,新城区,634831,974.7,0.9807,0.897,0.0372,0.0021,0.0444,0.0074,0.01,0.002,0,-0.0927
150103,回民区,608673,3131.6,0.985,0.9576,0.0146,0,0.0128,0.0096,0.0047,0.0007,0,0.3959
150104,玉泉区,426793,2278.8,0.968,0.9429,0,0.0027,0.0224,0.0129,0.017,0.002,0,-0.1864
150105,赛罕区,553165,570.3,0.8724,0.7727,0.0411,0.0081,0.0505,0.0573,0.0606,0.0097,0,-0.3752
150121,土默特左旗,286475,112,0.3789,0.2022,0.0399,0,0.1368,0.3555,0.2341,0.0315,0,0.0887
150122,托克托县,211475,150.1,0.5123,0.2766,0.1116,0,0.1241,0.2001,0.2533,0.0343,0,0.2725
150123,和林格尔县,178201,51.7,0.4484,0.3508,0,0.0315,0.0661,0.1806,0.2972,0.0738,0,0.0968
150124,清水河县,99228,35.2,0.5533,0,0.3968,0.0389,0.1177,0.2275,0.1927,0.0264,0,0.2942
150125,武川县,113947,24.3,0.4345,0,0.3836,0,0.051,0.0701,0.3684,0.127,0,0.1886
150172,呼和浩特经济技术开发区,79117,288.6,0.7458,0.5519,0.0877,0,0.1062,0.1343,0.104,0.0159,0,-0.4189
150202,东河区,615302,1320.8,0.9636,0.8838,0.0335,0.0006,0.0457,0.0206,0.0139,0.002,0,0.2707
150203,昆都仑区,835414,2890.5,0.9956,0.9943,0,0,0.0013,0,0.0034,0.001,0,0.0606
150204,青山区,597727,2129.8,0.9883,0.9833,0,0,0.005,0,0.0101,0.0016,0,0.117
150205,石拐区,29138,37.7,0.8471,0,0.6814,0,0.1658,0,0.0845,0.0684,0,0.1775
150206,白云鄂博矿区,28316,85.3,0.4122,0,0.3023,0,0.1099,0.313,0.213,0.0617,0,0.2484
150207,九原区,169244,234.3,0.9022,0.8552,0.0187,0,0.0282,0.0123,0.0588,0.0267,0,-0.3097
150221,土默特右旗,285934,121.2,0.4989,0.2702,0.0354,0.0081,0.1851,0.1635,0.2969,0.0407,0,0.2043
150222,固阳县,182510,37.3,0.3619,0,0.2602,0.0418,0.0599,0.1387,0.4009,0.0985,0,0.5386
150223,达尔罕茂明安联合旗,103358,5.9,0.289,0,0.2234,0,0.0655,0.2131,0.3436,0.1543,0,0.4858
150271,包头稀土高新技术产业开发区,180241,1828.6,0.9861,0.7956,0,0.0313,0.1592,0,0.0127,0.0012,0,-0.0211
150302,海勃湾区,399951,827.2,0.9535,0.3776,0.4142,0.0075,0.1542,0.0056,0.0356,0.0053,0,0.1793
150303,海南区,146475,151.5,0.8371,0,0.5902,0,0.2469,0.0228,0.1154,0.0247,0,0.5456
150304,乌达区,61543,296.8,0.846,0,0.6874,0,0.1587,0.0361,0.1009,0.017,0,-0.4984
150402,红山区,436283,892.3,0.974,0.8426,0.0607,0,0.0708,0.0035,0.0176,0.005,0,-0.0699
150403,元宝山区,241399,256.1,0.7967,0.2998,0.224,0.0288,0.244,0.0593,0.1231,0.0209,0,-0.153
150404,松山区,554463,98.5,0.5737,0.4209,0.0093,0.0252,0.1182,0.1682,0.2203,0.0378,0,-0.215
150421,阿鲁科尔沁旗,267381,20.2,0.2841,0,0.2093,0,0.0749,0.2881,0.3265,0.1013,0,0.1124
150422,巴林左旗,321338,49.6,0.2899,0.1686,0,0.0399,0.0814,0.3076,0.3508,0.0517,0,0.1579
150423,巴林右旗,172038,17.2,0.4355,0.3591,0,0,0.0764,0.1452,0.2954,0.1239,0,0.1097
150424,林西县,196459,52,0.3683,0,0.2508,0.0282,0.0893,0.1751,0.3977,0.0589,0,0.0525
150425,克什克腾旗,207735,11,0.3315,0,0.2798,0,0.0517,0.1671,0.3985,0.1029,0,0.116
150426,翁牛特旗,422739,35.5,0.3325,0.1592,0.0328,0.0316,0.1088,0.2413,0.3486,0.0777,0,0.2658
150428,喀喇沁旗,289957,95.4,0.4457,0.0462,0.182,0.0324,0.1852,0.2242,0.285,0.0451,0,0.1034
150429,宁城县,542659,125.8,0.4849,0.1585,0.0543,0.0703,0.2017,0.1979,0.2787,0.0385,0,0.1203
150430,敖汉旗,536048,65,0.2986,0,0.1042,0.0777,0.1167,0.2331,0.4092,0.0591,0,0.1946
150502,科尔沁区,757074,244.8,0.6936,0.4979,0.0717,0.011,0.1129,0.1967,0.0951,0.0147,0,0.0534
150521,科尔沁左翼中旗,514160,53.7,0.2868,0,0.1548,0.0424,0.0896,0.3923,0.2822,0.0387,0,0.2866
150522,科尔沁左翼后旗,377945,32.8,0.2582,0,0.0345,0.1389,0.0848,0.2876,0.3897,0.0644,0,0.1758
150523,开鲁县,402882,92.4,0.3921,0.1294,0,0.0888,0.1739,0.3778,0.196,0.0342,0,0.2857
150524,库伦旗,167891,35.7,0.244,0,0.1695,0.0217,0.0527,0.1675,0.4784,0.1101,0,0.1109
150525,奈曼旗,399492,49.1,0.2886,0.1426,0.0385,0.0104,0.097,0.2507,0.3894,0.0713,0,0.0644
150526,扎鲁特旗,283080,17.2,0.2842,0.2052,0,0.0214,0.0576,0.3388,0.2849,0.092,0,0.1242
150571,通辽经济技术开发区,219088,529.4,0.8524,0.6938,0,0.0205,0.1381,0.07,0.07,0.0075,0,0.0785
150581,霍林郭勒市,102488,175.6,0.8728,0,0.6113,0.0457,0.2158,0.0251,0.0903,0.0119,0,-0.261
150602,东胜区,683614,315.2,0.8996,0.7421,0.0822,0.0152,0.0602,0.0417,0.0454,0.0132,0,0.1905
150603,康巴什区,67804,188.8,0.9191,0.7796,0,0.0806,0.0589,0,0.0668,0.0141,0,-0.4292
150621,达拉特旗,357863,43.4,0.627,0.4472,0.0236,0.0373,0.1188,0.0771,0.2197,0.0762,0,0.0891
150622,准格尔旗,395589,52.3,0.75,0.4208,0.1925,0.0194,0.1173,0.0605,0.1437,0.0458,0,0.1014
150623,鄂托克前旗,75020,6.1,0.5015,0,0.4121,0,0.0894,0.1416,0.2065,0.1504,0,-0.1909
150624,鄂托克旗,231451,11.4,0.7636,0.2588,0.3339,0,0.1709,0.074,0.1113,0.0511,0,0.4223
150625,杭锦旗,129239,6.9,0.4503,0,0.3717,0.036,0.0426,0.2095,0.2494,0.0909,0,0.1662
150626,乌审旗,139368,11.9,0.5223,0,0.3845,0,0.1377,0.1568,0.1751,0.1458,0,-0.1211
150627,伊金霍洛旗,332358,60.8,0.6288,0.3393,0.1162,0.0399,0.1333,0.1152,0.1785,0.0776,0,0.3402
150702,海拉尔区,324630,247.3,0.9279,0.655,0.1646,0,0.1082,0.0259,0.0363,0.0099,0,-0.1106
150703,扎赉诺尔区,119156,447,0.9275,0.6748,0.1173,0,0.1354,0.0466,0.0216,0.0043,0,-0.3539
150721,阿荣旗,269009,24.3,0.3282,0.2284,0.0368,0.0152,0.0478,0.2112,0.3926,0.068,0,0.0434
150722,莫力达瓦达斡尔族自治旗,270182,26.1,0.3208,0.219,0.0411,0.0156,0.0451,0.2405,0.3738,0.0649,0,0.1808
150723,鄂伦春自治旗,213848,5.9,0.739,0.2687,0.3324,0,0.1379,0.0858,0.1268,0.0484,0,0.2288
150724,鄂温克族自治旗,131686,7.1,0.718,0.0361,0.4049,0.0588,0.2182,0.1049,0.1271,0.05,0,-0.0667
150725,陈巴尔虎旗,62801,3.6,0.5582,0,0.2795,0.127,0.1517,0.1204,0.2476,0.0737,0,0.2422
150726,新巴尔虎左旗,38588,1.9,0.4035,0,0.3626,0,0.0408,0.3371,0.1884,0.0711,0,0.0427
150727,新巴尔虎右旗,31571,1.3,0.5898,0,0.5117,0,0.0781,0.222,0.1349,0.0533,0,-0.1769
150781,满洲里市,233558,488.2,0.9424,0.82,0.0752,0,0.0473,0.0226,0.0308,0.0041,0,0.5518
150782,牙克石市,346636,12.5,0.842,0.3832,0.274,0.0427,0.1421,0.0586,0.0725,0.0269,0,0.352
150783,扎兰屯市,356379,21.3,0.478,0.3438,0.056,0.0205,0.0578,0.1649,0.3008,0.0563,0,0.1174
150784,额尔古纳市,69727,2.4,0.7118,0,0.4757,0.0569,0.1792,0.0907,0.1304,0.0671,0,0.0182
150785,根河市,104084,5.2,0.9034,0,0.6723,0.0877,0.1434,0.0097,0.0721,0.0148,0,0.457
150802,临河区,516800,218.9,0.6924,0.5678,0.0136,0.0123,0.0987,0.0603,0.2141,0.0331,0,-0.1123
150821,五原县,256972,102.5,0.4738,0.3734,0.033,0,0.0673,0.1017,0.3703,0.0542,0,0.1431
150822,磴口县,115001,31.2,0.5572,0.5022,0,0,0.055,0.1321,0.2283,0.0824,0,0.275
150823,乌拉特前旗,289400,38.8,0.499,0,0.3529,0,0.1461,0.1494,0.2693,0.0823,0,0.1225
150824,乌拉特中旗,132372,5.8,0.4368,0,0.3978,0,0.039,0.1947,0.2433,0.1252,0,0.1802
150825,乌拉特后旗,69269,2.8,0.6302,0,0.4638,0.0745,0.0919,0.1159,0.1819,0.0719,0,0.284
150826,杭锦后旗,248893,142.4,0.4479,0.311,0,0.0287,0.1082,0.0949,0.412,0.0452,0,0.144
150902,集宁区,333615,964.5,0.9458,0.8595,0,0,0.0863,0.0161,0.0325,0.0056,0,-0.2151
150921,卓资县,132789,42.8,0.4686,0,0.3327,0,0.136,0.152,0.2945,0.0849,0,0.5504
150922,化德县,119398,47.1,0.5776,0.4538,0,0.0383,0.0854,0.0617,0.2926,0.0681,0,0.2532
150923,商都县,228093,53.2,0.3957,0.2842,0,0.0383,0.0733,0.2186,0.3283,0.0574,0,0.3114
150924,兴和县,212085,60.3,0.4316,0,0.2968,0.0135,0.1213,0.1901,0.3151,0.0631,0,0.2633
150925,凉城县,180190,52.2,0.4015,0.3321,0,0,0.0694,0.2234,0.3111,0.064,0,0.5134
150926,察哈尔右翼前旗,169399,67.6,0.4905,0,0.2557,0.027,0.2078,0.1364,0.3104,0.0626,0,0.3533
150927,察哈尔右翼中旗,143729,34.3,0.2577,0,0.2349,0,0.0228,0.2258,0.4282,0.0883,0,0.6692
150928,察哈尔右翼后旗,144691,38.2,0.5584,0,0.4302,0,0.1282,0.0936,0.2654,0.0826,0,0.3966
150929,四子王旗,171133,7.1,0.3302,0,0.2831,0,0.0471,0.1787,0.3833,0.1078,0,0.3228
150981,丰镇市,239126,87.8,0.5759,0.2797,0.0546,0.0278,0.2139,0.127,0.2604,0.0367,0,0.2248
152201,乌兰浩特市,310547,135.4,0.814,0.6782,0.0307,0.0113,0.0937,0.066,0.0997,0.0203,0,-0.1278
152202,阿尔山市,68641,9.3,0.5348,0,0.3742,0.1054,0.0552,0.3115,0.1128,0.0409,0,1.125
152221,科尔沁右翼前旗,232518,13.9,0.2476,0.0933,0.0218,0.0316,0.101,0.2698,0.3819,0.1007,0,-0.1853
152222,科尔沁右翼中旗,246643,19.3,0.3346,0,0.2236,0.0285,0.0825,0.1974,0.3719,0.0961,0,0.1893
152223,扎赉特旗,390589,35.1,0.3184,0.1887,0.0792,0,0.0505,0.2797,0.3461,0.0558,0,0.2394
152224,突泉县,272041,56.7,0.2671,0,0.1577,0.0488,0.0606,0.2728,0.4123,0.0479,0,0.2328
152501,二连浩特市,113655,28.2,0.9366,0.8475,0,0,0.089,0.017,0.0367,0.0097,0,0.4995
152502,锡林浩特市,364486,24.7,0.8942,0.6747,0.0979,0.0082,0.1133,0.0405,0.0486,0.0168,0,0.0415
152522,阿巴嘎旗,43705,1.6,0.4922,0,0.347,0,0.1452,0.1717,0.2352,0.1009,0,0.1326
152523,苏尼特左旗,33670,1,0.5218,0,0.4543,0,0.0675,0.14,0.2655,0.0726,0,0.0008
152524,苏尼特右旗,70039,3.1,0.7199,0,0.5568,0.0779,0.0852,0.0908,0.1426,0.0466,0,0.1224
152525,东乌珠穆沁旗,72907,1.8,0.3646,0,0.1978,0.1083,0.0585,0.392,0.1917,0.0517,0,0.0325
152526,西乌珠穆沁旗,88097,3.9,0.3056,0,0.1904,0.0668,0.0485,0.381,0.2325,0.0809,0,-0.1124
152527,太仆寺旗,111054,32.4,0.3161,0,0.2483,0,0.0678,0.1608,0.4337,0.0894,0,0.0154
152528,镶黄旗,28500,5.6,0.6722,0,0.461,0,0.2112,0.0361,0.1377,0.154,0,0.0402
152529,正镶白旗,54869,8.8,0.4965,0,0.3644,0,0.1321,0.1378,0.2545,0.1113,0,0.2775
152530,正蓝旗,81351,8,0.4642,0,0.3853,0.0503,0.0287,0.1608,0.2581,0.1168,0,0.1637
152531,多伦县,100254,25.9,0.4129,0,0.2725,0,0.1403,0.1557,0.3259,0.1056,0,-0.0336
152571,乌拉盖管委会,21545,4.2,0.6309,0,0.5332,0,0.0977,0.1815,0.1503,0.0374,0,-0.0819
152921,阿拉善左旗,160809,2.1,0.6964,0.4918,0.0684,0.0461,0.0901,0.0616,0.1425,0.0996,0,-0.0902
152922,阿拉善右旗,26863,0.4,0.4154,0,0.3381,0,0.0772,0.0344,0.2061,0.3441,0,0.1862
152923,额济纳旗,35011,0.4,0.4242,0,0.3041,0,0.12,0.2479,0.2049,0.1231,0,-0.0208
152971,内蒙古阿拉善经济开发区,17510,9.2,0.7863,0,0,0.3408,0.4455,0,0.1573,0.0564,0,-0.3566
210102,和平区,690354,11520.4,0.9996,0.9964,0,0,0.0032,0,0.0003,0,0,-0.0553
210103,沈河区,503455,8523.3,0.9987,0.9949,0,0,0.0038,0,0.0013,0,0,-0.3567
210104,大东区,514948,5104.9,0.9964,0.9728,0,0,0.0236,0,0.0032,0.0004,0,-0.3179
210105,皇姑区,928903,14023.7,1,1,0,0,0,0,0,0,0,0.0588
210106,铁西区,1571126,5476.7,0.9932,0.9524,0.0203,0.0047,0.0158,0.0014,0.0051,0.0003,0,0.176
210111,苏家屯区,504207,643.3,0.8526,0.5572,0.0748,0.0498,0.1707,0.0517,0.0881,0.0076,0,-0.0384
210112,浑南区,580745,725.1,0.8905,0.7502,0.0001,0.02,0.1202,0.0226,0.0807,0.0062,0,-0.2729
210113,沈北新区,432942,527.2,0.8616,0.6268,0,0.0497,0.1852,0.0459,0.0847,0.0078,0,-0.301
210114,于洪区,1244391,2486.4,0.9753,0.8868,0.0157,0.0034,0.0695,0.0081,0.0152,0.0014,0,0.1673
210115,辽中区,486221,294.7,0.636,0.1757,0.1094,0.0818,0.2691,0.1863,0.1635,0.0142,0,0.2309
210123,康平县,323005,149.3,0.2817,0,0.1456,0.0449,0.0912,0.2868,0.4012,0.0303,0,0.1603
210124,法库县,402361,176.1,0.3803,0.1517,0,0.0766,0.152,0.3329,0.2626,0.0242,0,0.1802
210181,新民市,749518,227.1,0.5492,0.2454,0.0919,0.0513,0.1607,0.2033,0.2271,0.0203,0,0.3251
210202,中山区,95710,2048.5,0.9891,0.9178,0,0,0.0713,0,0.0102,0.0007,0,-0.7537
210203,西岗区,143505,5316.4,0.9984,0.974,0,0,0.0244,0,0.0016,0,0,-0.53
